department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,2
La Paz,20201,Achacachi,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,17
La Paz,20104,Achocalla,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,13
Cochabamba,30201,Aiquile,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,20
Cochabamba,31303,Alalay,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,0
Chuquisaca,10404,Alcala,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,0
La Paz,22002,Alto Beni,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,8
La Paz,20202,Ancoraimes,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,8
Oruro,41201,Andamarca,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,0
Oruro,40603,Antequera,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,2
Cochabamba,30402,Anzaldo,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,1
La Paz,20701,Apolo,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,5
Potosí,51301,Arampampa,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,1
Cochabamba,30501,Arani,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,15
Cochabamba,30403,Arbieto,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,19
Cochabamba,30601,Arque,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,10
Santa Cruz,71501,Ascencion De Guarayos,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,40
Potosí,50802,Atocha,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,7
La Paz,20503,Aucapata,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,0
La Paz,20502,Ayata,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,1
La Paz,21303,Ayo Ayo,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,2
Cochabamba,30301,Ayopaya (v. De Independencia),2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,10
Chuquisaca,10201,Azurduy,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,4
La Paz,21203,Batallas,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,7
Beni,80802,Baures,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,4
Pando,90104,Bella Flor,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,1
Tarija,60202,Bermejo,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,38
Potosí,50301,Betanzos,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,15
Cochabamba,31501,Bolivar,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,1
Pando,90103,Bolpebra,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,1
Santa Cruz,70707,Boyuibe,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,7
Santa Cruz,70401,Buena Vista,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,17
Santa Cruz,70703,Cabezas,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,24
La Paz,20905,Cairoma,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,9
Potosí,51102,"Caiza ""d""",2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,8
La Paz,21003,Cajuata,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,6
La Paz,20303,Calacoto,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,3
La Paz,21304,Calamarca,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,15
Chuquisaca,10701,Camargo,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,7
Chuquisaca,10901,Camataqui (c. Villa Abecia),2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,0
Santa Cruz,70706,Camiri,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,45
Cochabamba,30701,Capinota,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,23
La Paz,20302,Caquiaviri,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,4
Oruro,40102,Caracollo,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,8
La Paz,22001,Caranavi,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,38
Oruro,41503,Carangas,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,0
Tarija,60302,Carapari,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,16
Potosí,50702,Caripuyo,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,4
Santa Cruz,71403,Carmen Rivero Torrez,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,6
La Paz,21902,Catacora,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,0
Oruro,40201,Challapata,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,18
Potosí,50302,Chaqui,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,3
Santa Cruz,70702,Charagua,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,11
La Paz,20305,Charaña,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,1
Potosí,50202,Chayanta,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,8
Cochabamba,31204,Chimore,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,26
Oruro,40903,Chipaya,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,3
Oruro,40302,Choque Cota,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,2
La Paz,20203,Chua Cocani,2018,1,ANTIROTAVIRICA 2DA DOSIS DENTRO / MASCULINO,1
