department,municipality_id,municipality,year,month,population,value
Santa Cruz,70101,Santa Cruz De La Sierra,2012,1,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,0
Santa Cruz,70105,El Torno,2012,2,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2012,2,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,0
Pando,90101,Cobija,2012,3,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2012,3,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2012,4,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,3
Santa Cruz,70101,Santa Cruz De La Sierra,2012,5,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,5
Santa Cruz,70105,El Torno,2012,6,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2012,6,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,3
Santa Cruz,70105,El Torno,2012,7,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,2
Beni,80301,Reyes,2012,7,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2012,7,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,1
Santa Cruz,70105,El Torno,2012,8,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,5
Beni,80501,San Ignacio,2012,8,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,1
Santa Cruz,70101,Santa Cruz De La Sierra,2012,8,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,6
Santa Cruz,70105,El Torno,2012,9,L 2311 TRATAMIENTOS INICIADOS CON ESQUEMA MULTIBACILAR (P.Q.T.) CANTIDAD / MASCULINO,4
