department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2022,1,No de actividades educativas en Salud,1
La Paz,20201,Achacachi,2022,1,No de actividades educativas en Salud,17
La Paz,20104,Achocalla,2022,1,No de actividades educativas en Salud,66
Cochabamba,30201,Aiquile,2022,1,No de actividades educativas en Salud,32
Cochabamba,31303,Alalay,2022,1,No de actividades educativas en Salud,3
Chuquisaca,10404,Alcala,2022,1,No de actividades educativas en Salud,19
La Paz,22002,Alto Beni,2022,1,No de actividades educativas en Salud,1
La Paz,20202,Ancoraimes,2022,1,No de actividades educativas en Salud,1
Oruro,41201,Andamarca,2022,1,No de actividades educativas en Salud,22
Oruro,40603,Antequera,2022,1,No de actividades educativas en Salud,1
Cochabamba,30402,Anzaldo,2022,1,No de actividades educativas en Salud,29
La Paz,20701,Apolo,2022,1,No de actividades educativas en Salud,1
Potosí,51301,Arampampa,2022,1,No de actividades educativas en Salud,9
Cochabamba,30501,Arani,2022,1,No de actividades educativas en Salud,2
Cochabamba,30403,Arbieto,2022,1,No de actividades educativas en Salud,1
Cochabamba,30601,Arque,2022,1,No de actividades educativas en Salud,1
Santa Cruz,71501,Ascencion De Guarayos,2022,1,No de actividades educativas en Salud,3
Potosí,50802,Atocha,2022,1,No de actividades educativas en Salud,5
La Paz,20503,Aucapata,2022,1,No de actividades educativas en Salud,1
La Paz,21303,Ayo Ayo,2022,1,No de actividades educativas en Salud,3
Cochabamba,30301,Ayopaya (v. De Independencia),2022,1,No de actividades educativas en Salud,6
Chuquisaca,10201,Azurduy,2022,1,No de actividades educativas en Salud,28
La Paz,21203,Batallas,2022,1,No de actividades educativas en Salud,4
Beni,80802,Baures,2022,1,No de actividades educativas en Salud,1
Oruro,41202,Belen De Andamarca,2022,1,No de actividades educativas en Salud,17
Tarija,60202,Bermejo,2022,1,No de actividades educativas en Salud,6
Potosí,50301,Betanzos,2022,1,No de actividades educativas en Salud,67
Cochabamba,31501,Bolivar,2022,1,No de actividades educativas en Salud,3
Santa Cruz,70703,Cabezas,2022,1,No de actividades educativas en Salud,10
La Paz,20905,Cairoma,2022,1,No de actividades educativas en Salud,11
Potosí,51102,"Caiza ""d""",2022,1,No de actividades educativas en Salud,21
La Paz,21003,Cajuata,2022,1,No de actividades educativas en Salud,23
La Paz,21304,Calamarca,2022,1,No de actividades educativas en Salud,9
Chuquisaca,10701,Camargo,2022,1,No de actividades educativas en Salud,41
Chuquisaca,10901,Camataqui (c. Villa Abecia),2022,1,No de actividades educativas en Salud,14
Santa Cruz,70706,Camiri,2022,1,No de actividades educativas en Salud,7
Cochabamba,30701,Capinota,2022,1,No de actividades educativas en Salud,11
La Paz,20302,Caquiaviri,2022,1,No de actividades educativas en Salud,29
Oruro,40102,Caracollo,2022,1,No de actividades educativas en Salud,17
La Paz,22001,Caranavi,2022,1,No de actividades educativas en Salud,15
Tarija,60302,Carapari,2022,1,No de actividades educativas en Salud,23
Potosí,50702,Caripuyo,2022,1,No de actividades educativas en Salud,20
Santa Cruz,71403,Carmen Rivero Torrez,2022,1,No de actividades educativas en Salud,5
La Paz,21803,Chacarilla,2022,1,No de actividades educativas en Salud,4
Oruro,40201,Challapata,2022,1,No de actividades educativas en Salud,82
Potosí,50302,Chaqui,2022,1,No de actividades educativas en Salud,16
Santa Cruz,70702,Charagua,2022,1,No de actividades educativas en Salud,19
La Paz,20305,Charaña,2022,1,No de actividades educativas en Salud,4
Potosí,50202,Chayanta,2022,1,No de actividades educativas en Salud,12
Cochabamba,31204,Chimore,2022,1,No de actividades educativas en Salud,53
Oruro,40302,Choque Cota,2022,1,No de actividades educativas en Salud,1
La Paz,21101,Chulumani (v. De La Libertad),2022,1,No de actividades educativas en Salud,6
La Paz,20501,Chuma,2022,1,No de actividades educativas en Salud,1
Potosí,50204,Chuquihuta Ayllu Jucumani,2022,1,No de actividades educativas en Salud,23
Potosí,51103,Ckochas,2022,1,No de actividades educativas en Salud,12
Cochabamba,30801,Cliza,2022,1,No de actividades educativas en Salud,16
Pando,90101,Cobija,2022,1,No de actividades educativas en Salud,34
Cochabamba,30101,Cochabamba,2022,1,No de actividades educativas en Salud,66
Oruro,40902,Coipasa,2022,1,No de actividades educativas en Salud,1
Cochabamba,30905,Colcapirhua,2022,1,No de actividades educativas en Salud,33
Potosí,50901,"Colcha ""k""",2022,1,No de actividades educativas en Salud,6
Cochabamba,31002,Colomi,2022,1,No de actividades educativas en Salud,7
Potosí,50401,Colquechaca,2022,1,No de actividades educativas en Salud,28
La Paz,21306,Colquencha,2022,1,No de actividades educativas en Salud,4
La Paz,21004,Colquiri,2022,1,No de actividades educativas en Salud,36
La Paz,20304,Comanche,2022,1,No de actividades educativas en Salud,3
Santa Cruz,71301,Comarapa,2022,1,No de actividades educativas en Salud,51
La Paz,20605,Combaya,2022,1,No de actividades educativas en Salud,24
Santa Cruz,71101,Concepcion,2022,1,No de actividades educativas en Salud,1
La Paz,21701,Copacabana,2022,1,No de actividades educativas en Salud,11
La Paz,20301,Coro Coro,2022,1,No de actividades educativas en Salud,11
La Paz,21401,Coroico,2022,1,No de actividades educativas en Salud,1
Oruro,40301,Corque,2022,1,No de actividades educativas en Salud,21
Potosí,50601,Cotagaita,2022,1,No de actividades educativas en Salud,41
Santa Cruz,70102,Cotoca,2022,1,No de actividades educativas en Salud,3
Cochabamba,31405,Cuchumuela (v. G. Villarroel),2022,1,No de actividades educativas en Salud,3
Santa Cruz,70704,Cuevo,2022,1,No de actividades educativas en Salud,7
Chuquisaca,10902,Culpina,2022,1,No de actividades educativas en Salud,36
Oruro,40401,Curahuara De Carangas,2022,1,No de actividades educativas en Salud,7
La Paz,21602,Curva,2022,1,No de actividades educativas en Salud,7
La Paz,20804,Desaguadero,2022,1,No de actividades educativas en Salud,3
La Paz,20105,El Alto,2022,1,No de actividades educativas en Salud,306
Tarija,60502,El Puente(tja),2022,1,No de actividades educativas en Salud,188
Santa Cruz,70105,El Torno,2022,1,No de actividades educativas en Salud,46
Chuquisaca,10405,El Villar,2022,1,No de actividades educativas en Salud,24
Tarija,60601,Entre Rios Trj,2022,1,No de actividades educativas en Salud,45
Cochabamba,31206,Entre Rios Cbba,2022,1,No de actividades educativas en Salud,31
Oruro,40502,Escara,2022,1,No de actividades educativas en Salud,4
Oruro,41101,Eucaliptus,2022,1,No de actividades educativas en Salud,18
Beni,80402,Exaltacion,2022,1,No de actividades educativas en Salud,2
Santa Cruz,71004,Fernandez Alonso,2022,1,No de actividades educativas en Salud,25
Santa Cruz,71002,General Saavedra,2022,1,No de actividades educativas en Salud,26
La Paz,21601,Gral. J.j. Perez (charazani),2022,1,No de actividades educativas en Salud,12
La Paz,20802,Guaqui,2022,1,No de actividades educativas en Salud,1
Beni,80202,Guayaramerin,2022,1,No de actividades educativas en Salud,7
Santa Cruz,70705,Gutierrez,2022,1,No de actividades educativas en Salud,12
Chuquisaca,10502,Huacareta,2022,1,No de actividades educativas en Salud,7
Chuquisaca,11002,Huacaya (villa De Huacaya),2022,1,No de actividades educativas en Salud,19
Oruro,40701,Huanuni,2022,1,No de actividades educativas en Salud,54
La Paz,20204,Huarina,2022,1,No de actividades educativas en Salud,2
Oruro,41601,Huayllamarca,2022,1,No de actividades educativas en Salud,11
La Paz,20404,Humanata,2022,1,No de actividades educativas en Salud,2
La Paz,21005,Ichoca,2022,1,No de actividades educativas en Salud,6
Chuquisaca,10304,Icla,2022,1,No de actividades educativas en Salud,34
Chuquisaca,10703,Incahuasi,2022,1,No de actividades educativas en Salud,7
