department,municipality_id,municipality,year,month,population,value
La Paz,20104,Achocalla,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,1
La Paz,20202,Ancoraimes,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
Santa Cruz,70703,Cabezas,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
Santa Cruz,70706,Camiri,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
Pando,90101,Cobija,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
Cochabamba,30101,Cochabamba,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,4
Santa Cruz,70102,Cotoca,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
Santa Cruz,71106,Cuatro Cañadas,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
La Paz,20105,El Alto,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,4
Cochabamba,31206,Entre Rios Cbba,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
Beni,80202,Guayaramerin,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,1
Santa Cruz,70104,La Guardia,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,1
La Paz,20101,La Paz,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,4
La Paz,21202,Laja,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
Santa Cruz,70903,Mairana,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
Cochabamba,31301,Mizque,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
Santa Cruz,71001,Montero,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,2
Oruro,40101,Oruro,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,1
La Paz,20102,Palca,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,1
Oruro,40601,Poopo,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
Potosí,50101,Potosi,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
Cochabamba,31205,Puerto Villarroel,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,1
Cochabamba,31401,Punata,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,1
Cochabamba,30901,Quillacollo,2018,1,PENTAVALENTE 2DA DOSIS DENTRO / DENTRO,0
