department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,0
La Paz,20201,Achacachi,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,7
La Paz,20104,Achocalla,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,5
Cochabamba,30201,Aiquile,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,10
Cochabamba,31303,Alalay,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,0
Chuquisaca,10404,Alcala,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,1
La Paz,22002,Alto Beni,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,3
La Paz,20202,Ancoraimes,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,6
Oruro,41201,Andamarca,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,1
Cochabamba,30402,Anzaldo,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,1
La Paz,20701,Apolo,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,4
Potosí,51301,Arampampa,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,0
Cochabamba,30501,Arani,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,5
Cochabamba,30403,Arbieto,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,7
Cochabamba,30601,Arque,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,5
Santa Cruz,71501,Ascencion De Guarayos,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,20
Potosí,50802,Atocha,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,1
La Paz,20503,Aucapata,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,0
La Paz,20502,Ayata,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,2
La Paz,21303,Ayo Ayo,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,2
Cochabamba,30301,Ayopaya (v. De Independencia),2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,6
Chuquisaca,10201,Azurduy,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,0
La Paz,21203,Batallas,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,8
Beni,80802,Baures,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,1
Potosí,50104,Belen De Urmiri,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,0
Pando,90104,Bella Flor,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,1
Tarija,60202,Bermejo,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,27
Potosí,50301,Betanzos,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,4
Cochabamba,31501,Bolivar,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,0
Pando,90103,Bolpebra,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,0
Santa Cruz,70707,Boyuibe,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,6
Santa Cruz,70401,Buena Vista,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,12
Santa Cruz,70703,Cabezas,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,12
La Paz,20905,Cairoma,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,3
Potosí,51102,"Caiza ""d""",2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,8
La Paz,21003,Cajuata,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,4
La Paz,20303,Calacoto,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,0
La Paz,21304,Calamarca,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,10
Chuquisaca,10701,Camargo,2018,1,PENTAVALENTE 4TA. DOSIS DENTRO / MASCULINO,9
