department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,0
La Paz,20201,Achacachi,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,25
Cochabamba,30201,Aiquile,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,418
Cochabamba,31303,Alalay,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,60
Chuquisaca,10404,Alcala,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,7
La Paz,20202,Ancoraimes,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,34
Oruro,41201,Andamarca,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,46
Oruro,40603,Antequera,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,95
Cochabamba,30402,Anzaldo,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,30
La Paz,20701,Apolo,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,7
Cochabamba,30501,Arani,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,58
Cochabamba,30403,Arbieto,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,101
Cochabamba,30601,Arque,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,24
Santa Cruz,71501,Ascencion De Guarayos,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,23
Potosí,50802,Atocha,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,308
La Paz,20503,Aucapata,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,4
La Paz,20502,Ayata,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,26
La Paz,21303,Ayo Ayo,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,1
Cochabamba,30301,Ayopaya (v. De Independencia),2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,135
Chuquisaca,10201,Azurduy,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,124
Beni,80802,Baures,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,163
Oruro,41202,Belen De Andamarca,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,37
Potosí,50104,Belen De Urmiri,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,3
Pando,90104,Bella Flor,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,5
Tarija,60202,Bermejo,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,40
Potosí,50301,Betanzos,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,119
Cochabamba,31501,Bolivar,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,3
Pando,90103,Bolpebra,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,21
Santa Cruz,70707,Boyuibe,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,99
Santa Cruz,70401,Buena Vista,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,511
Santa Cruz,70703,Cabezas,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,336
Potosí,51102,"Caiza ""d""",2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,6
La Paz,21003,Cajuata,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,69
La Paz,21304,Calamarca,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,5
Chuquisaca,10701,Camargo,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,171
Chuquisaca,10901,Camataqui (c. Villa Abecia),2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,27
Santa Cruz,70706,Camiri,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,174
Cochabamba,30701,Capinota,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,72
La Paz,20302,Caquiaviri,2022,1,17.26 COVID 3RA DOSIS DENTRO / MASCULINO,4
