department,municipality_id,municipality,year,month,population,value
Santa Cruz,70401,Buena Vista,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Chuquisaca,10701,Camargo,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Potosí,50302,Chaqui,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
Cochabamba,30801,Cliza,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Potosí,50401,Colquechaca,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Santa Cruz,71101,Concepcion,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Santa Cruz,70105,El Torno,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
Chuquisaca,10502,Huacareta,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,10
La Paz,20101,La Paz,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
Cochabamba,30404,Sacabamba,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Santa Cruz,70101,Santa Cruz De La Sierra,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,0
Chuquisaca,10101,Sucre,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,5
La Paz,20603,Tacacoma,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Tarija,60101,Tarija,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Santa Cruz,70201,Warnes,2014,1,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Potosí,50401,Colquechaca,2014,2,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
La Paz,20105,El Alto,2014,2,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
La Paz,20206,Huatajata,2014,2,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
La Paz,20101,La Paz,2014,2,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Chuquisaca,10303,Mojocoya,2014,2,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Potosí,50402,Ravelo,2014,2,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
Santa Cruz,70301,San Ignacio De Velasco,2014,2,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Chuquisaca,10101,Sucre,2014,2,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,11
Tarija,60101,Tarija,2014,2,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Potosí,50102,Tinguipaya,2014,2,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Chuquisaca,10801,Villa Serrano,2014,2,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
La Paz,21304,Calamarca,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Potosí,50401,Colquechaca,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Santa Cruz,70102,Cotoca,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
La Paz,20105,El Alto,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Tarija,60502,El Puente(tja),2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Tarija,60601,Entre Rios Trj,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Cochabamba,31206,Entre Rios Cbba,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
La Paz,20101,La Paz,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,4
Chuquisaca,10303,Mojocoya,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,6
Santa Cruz,71001,Montero,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Potosí,51203,Porco,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Cochabamba,30901,Quillacollo,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,13
Cochabamba,31001,Sacaba,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Santa Cruz,70301,San Ignacio De Velasco,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Tarija,60501,San Lorenzo(tja),2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Santa Cruz,70101,Santa Cruz De La Sierra,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,5
Cochabamba,30702,Santivañes,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Chuquisaca,10101,Sucre,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,15
La Paz,20807,Taraco,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Tarija,60101,Tarija,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,7
Potosí,50102,Tinguipaya,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Cochabamba,30803,Tolata,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Tarija,60401,Uriondo (a. Concepcion),2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Cochabamba,30502,Vacas,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Tarija,60303,Villa Montes,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
Tarija,60301,Yacuiba,2014,3,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Chuquisaca,10404,Alcala,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
La Paz,22001,Caranavi,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Santa Cruz,70102,Cotoca,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Santa Cruz,70704,Cuevo,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
La Paz,20105,El Alto,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,5
Tarija,60502,El Puente(tja),2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
La Paz,20204,Huarina,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
La Paz,20101,La Paz,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Potosí,50203,Llallagua,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Chuquisaca,10303,Mojocoya,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,5
Chuquisaca,10103,Poroma,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,6
Cochabamba,31403,San Benito,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,9
Tarija,60501,San Lorenzo(tja),2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Santa Cruz,70101,Santa Cruz De La Sierra,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,4
Chuquisaca,10403,Sopachuy,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
La Paz,20601,Sorata,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Chuquisaca,10101,Sucre,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,17
Cochabamba,30602,Tacopaya,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Chuquisaca,10601,Tarabuco,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Tarija,60101,Tarija,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,4
Potosí,50102,Tinguipaya,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
Oruro,41502,Todos Santos,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Potosí,51202,Tomave,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Tarija,60301,Yacuiba,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,5
Potosí,50103,Yocalla,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Chuquisaca,10102,Yotala,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Chuquisaca,10301,Zudañez,2014,4,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Chuquisaca,10404,Alcala,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
Tarija,60202,Bermejo,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
La Paz,20905,Cairoma,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Chuquisaca,10701,Camargo,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Tarija,60302,Carapari,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Cochabamba,30905,Colcapirhua,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,11
Chuquisaca,10902,Culpina,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
La Paz,20105,El Alto,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Tarija,60502,El Puente(tja),2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Chuquisaca,10502,Huacareta,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Oruro,41601,Huayllamarca,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Pando,90402,Ingavi (humaita),2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,4
La Paz,20101,La Paz,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,7
Chuquisaca,11003,Machareti,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Chuquisaca,10303,Mojocoya,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Chuquisaca,10501,Monteagudo,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Cochabamba,31202,Pojo (cbba),2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Santa Cruz,70402,San Carlos,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,3
Santa Cruz,70301,San Ignacio De Velasco,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Tarija,60501,San Lorenzo(tja),2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,2
Santa Cruz,71201,San Matias,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Santa Cruz,70101,Santa Cruz De La Sierra,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,5
Chuquisaca,10101,Sucre,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,30
Cochabamba,31101,Tapacari,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,1
Tarija,60101,Tarija,2014,5,10.7. N de auditorias internas en salud en aplicacion de norma tecnica,8
