department,municipality_id,municipality,year,month,population,value
Cochabamba,30101,Cochabamba,2008,1,N de Quimioprofilaxis en menores de 5,15
La Paz,21402,Coripata,2008,1,N de Quimioprofilaxis en menores de 5,1
La Paz,20105,El Alto,2008,1,N de Quimioprofilaxis en menores de 5,19
Tarija,60601,Entre Rios,2008,1,N de Quimioprofilaxis en menores de 5,1
La Paz,20101,La Paz,2008,1,N de Quimioprofilaxis en menores de 5,2
Potosí,50101,Potosi,2008,1,N de Quimioprofilaxis en menores de 5,1
Cochabamba,31205,Puerto Villarroel,2008,1,N de Quimioprofilaxis en menores de 5,4
Cochabamba,31401,Punata,2008,1,N de Quimioprofilaxis en menores de 5,1
Cochabamba,30901,Quillacollo,2008,1,N de Quimioprofilaxis en menores de 5,6
Santa Cruz,70101,Santa Cruz De La Sierra,2008,1,N de Quimioprofilaxis en menores de 5,0
Chuquisaca,10101,Sucre,2008,1,N de Quimioprofilaxis en menores de 5,1
Tarija,60101,Tarija,2008,1,N de Quimioprofilaxis en menores de 5,4
La Paz,20608,Teoponte,2008,1,N de Quimioprofilaxis en menores de 5,2
Cochabamba,31601,Tiraque (cbba),2008,1,N de Quimioprofilaxis en menores de 5,3
Potosí,50801,Tupiza,2008,1,N de Quimioprofilaxis en menores de 5,1
Cochabamba,30904,Vinto,2008,1,N de Quimioprofilaxis en menores de 5,1
Tarija,60301,Yacuiba,2008,1,N de Quimioprofilaxis en menores de 5,12
Tarija,60202,Bermejo,2008,2,N de Quimioprofilaxis en menores de 5,4
Cochabamba,30701,Capinota,2008,2,N de Quimioprofilaxis en menores de 5,3
Tarija,60302,Carapari,2008,2,N de Quimioprofilaxis en menores de 5,1
Oruro,40201,Challapata,2008,2,N de Quimioprofilaxis en menores de 5,2
Cochabamba,31204,Chimore,2008,2,N de Quimioprofilaxis en menores de 5,2
Cochabamba,30101,Cochabamba,2008,2,N de Quimioprofilaxis en menores de 5,12
La Paz,21401,Coroico,2008,2,N de Quimioprofilaxis en menores de 5,1
La Paz,20105,El Alto,2008,2,N de Quimioprofilaxis en menores de 5,10
Tarija,60601,Entre Rios,2008,2,N de Quimioprofilaxis en menores de 5,5
La Paz,20101,La Paz,2008,2,N de Quimioprofilaxis en menores de 5,5
La Paz,20607,Mapiri,2008,2,N de Quimioprofilaxis en menores de 5,1
Oruro,40101,Oruro,2008,2,N de Quimioprofilaxis en menores de 5,1
Potosí,50101,Potosi,2008,2,N de Quimioprofilaxis en menores de 5,2
Cochabamba,31205,Puerto Villarroel,2008,2,N de Quimioprofilaxis en menores de 5,8
Cochabamba,30901,Quillacollo,2008,2,N de Quimioprofilaxis en menores de 5,9
Beni,80304,Rurrenabaque,2008,2,N de Quimioprofilaxis en menores de 5,1
Tarija,60501,San Lorenzo(tja),2008,2,N de Quimioprofilaxis en menores de 5,2
Santa Cruz,70101,Santa Cruz De La Sierra,2008,2,N de Quimioprofilaxis en menores de 5,3
Tarija,60101,Tarija,2008,2,N de Quimioprofilaxis en menores de 5,10
La Paz,20608,Teoponte,2008,2,N de Quimioprofilaxis en menores de 5,2
Potosí,50102,Tinguipaya,2008,2,N de Quimioprofilaxis en menores de 5,1
La Paz,20606,Tipuani,2008,2,N de Quimioprofilaxis en menores de 5,4
Cochabamba,31601,Tiraque (cbba),2008,2,N de Quimioprofilaxis en menores de 5,1
Beni,80101,Trinidad,2008,2,N de Quimioprofilaxis en menores de 5,2
Santa Cruz,70801,Vallegrande,2008,2,N de Quimioprofilaxis en menores de 5,2
Cochabamba,31003,Villa Tunari,2008,2,N de Quimioprofilaxis en menores de 5,1
Cochabamba,30904,Vinto,2008,2,N de Quimioprofilaxis en menores de 5,1
Tarija,60301,Yacuiba,2008,2,N de Quimioprofilaxis en menores de 5,5
La Paz,21103,Yanacachi,2008,2,N de Quimioprofilaxis en menores de 5,1
Cochabamba,30201,Aiquile,2008,3,N de Quimioprofilaxis en menores de 5,3
Tarija,60202,Bermejo,2008,3,N de Quimioprofilaxis en menores de 5,3
La Paz,22001,Caranavi,2008,3,N de Quimioprofilaxis en menores de 5,1
Tarija,60302,Carapari,2008,3,N de Quimioprofilaxis en menores de 5,1
Cochabamba,30101,Cochabamba,2008,3,N de Quimioprofilaxis en menores de 5,11
Cochabamba,30905,Colcapirhua,2008,3,N de Quimioprofilaxis en menores de 5,4
La Paz,21401,Coroico,2008,3,N de Quimioprofilaxis en menores de 5,5
La Paz,20105,El Alto,2008,3,N de Quimioprofilaxis en menores de 5,12
La Paz,21105,La Asunta,2008,3,N de Quimioprofilaxis en menores de 5,5
La Paz,20101,La Paz,2008,3,N de Quimioprofilaxis en menores de 5,9
La Paz,20607,Mapiri,2008,3,N de Quimioprofilaxis en menores de 5,9
La Paz,20402,Mocomoco,2008,3,N de Quimioprofilaxis en menores de 5,2
Oruro,40601,Poopo,2008,3,N de Quimioprofilaxis en menores de 5,2
Potosí,50101,Potosi,2008,3,N de Quimioprofilaxis en menores de 5,3
La Paz,20403,Puerto Carabuco,2008,3,N de Quimioprofilaxis en menores de 5,3
Cochabamba,31205,Puerto Villarroel,2008,3,N de Quimioprofilaxis en menores de 5,3
Cochabamba,30901,Quillacollo,2008,3,N de Quimioprofilaxis en menores de 5,4
Santa Cruz,70101,Santa Cruz De La Sierra,2008,3,N de Quimioprofilaxis en menores de 5,13
Chuquisaca,10403,Sopachuy,2008,3,N de Quimioprofilaxis en menores de 5,1
La Paz,20601,Sorata,2008,3,N de Quimioprofilaxis en menores de 5,1
Tarija,60101,Tarija,2008,3,N de Quimioprofilaxis en menores de 5,8
La Paz,20608,Teoponte,2008,3,N de Quimioprofilaxis en menores de 5,4
La Paz,20606,Tipuani,2008,3,N de Quimioprofilaxis en menores de 5,1
Cochabamba,31601,Tiraque (cbba),2008,3,N de Quimioprofilaxis en menores de 5,2
Beni,80101,Trinidad,2008,3,N de Quimioprofilaxis en menores de 5,1
Potosí,51201,Uyuni,2008,3,N de Quimioprofilaxis en menores de 5,1
Tarija,60303,Villa Montes,2008,3,N de Quimioprofilaxis en menores de 5,2
Cochabamba,31003,Villa Tunari,2008,3,N de Quimioprofilaxis en menores de 5,13
Cochabamba,30904,Vinto,2008,3,N de Quimioprofilaxis en menores de 5,1
Tarija,60301,Yacuiba,2008,3,N de Quimioprofilaxis en menores de 5,14
Cochabamba,30301,Ayopaya (v. De Independencia),2008,4,N de Quimioprofilaxis en menores de 5,2
Tarija,60202,Bermejo,2008,4,N de Quimioprofilaxis en menores de 5,2
La Paz,22001,Caranavi,2008,4,N de Quimioprofilaxis en menores de 5,6
Cochabamba,31204,Chimore,2008,4,N de Quimioprofilaxis en menores de 5,1
Cochabamba,30101,Cochabamba,2008,4,N de Quimioprofilaxis en menores de 5,13
Cochabamba,30905,Colcapirhua,2008,4,N de Quimioprofilaxis en menores de 5,1
La Paz,20105,El Alto,2008,4,N de Quimioprofilaxis en menores de 5,10
Santa Cruz,71503,El Puente(stc),2008,4,N de Quimioprofilaxis en menores de 5,3
Tarija,60601,Entre Rios,2008,4,N de Quimioprofilaxis en menores de 5,14
La Paz,20602,Guanay,2008,4,N de Quimioprofilaxis en menores de 5,1
La Paz,21102,Irupana (villa De Lanza),2008,4,N de Quimioprofilaxis en menores de 5,3
