department,municipality_id,municipality,year,month,population,value
Potosí,51302,Acacio,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
La Paz,20201,Achacachi,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,7
La Paz,20104,Achocalla,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Cochabamba,30201,Aiquile,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,7
Chuquisaca,10404,Alcala,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
La Paz,20202,Ancoraimes,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,1
Oruro,41201,Andamarca,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,1
Cochabamba,30402,Anzaldo,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,3
La Paz,20701,Apolo,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Potosí,51301,Arampampa,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Cochabamba,30501,Arani,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Cochabamba,30403,Arbieto,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,5
Cochabamba,30601,Arque,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Santa Cruz,71501,Ascencion De Guarayos,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,2
Potosí,50802,Atocha,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,29
La Paz,20503,Aucapata,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,2
Cochabamba,30301,Ayopaya (v. De Independencia),2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,14
Chuquisaca,10201,Azurduy,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,1
Oruro,41202,Belen De Andamarca,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Tarija,60202,Bermejo,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,18
Potosí,50301,Betanzos,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,6
Pando,90103,Bolpebra,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Santa Cruz,70707,Boyuibe,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,2
Santa Cruz,70401,Buena Vista,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,1
Santa Cruz,70703,Cabezas,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,6
La Paz,20905,Cairoma,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,1
Potosí,51102,"Caiza ""d""",2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
La Paz,21304,Calamarca,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Chuquisaca,10701,Camargo,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Santa Cruz,70706,Camiri,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,12
Cochabamba,30701,Capinota,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,7
La Paz,20302,Caquiaviri,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Oruro,40102,Caracollo,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,2
La Paz,22001,Caranavi,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,32
Tarija,60302,Carapari,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,16
Potosí,50702,Caripuyo,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Santa Cruz,71403,Carmen Rivero Torrez,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,1
Oruro,40201,Challapata,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,7
Santa Cruz,70702,Charagua,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,8
Potosí,50202,Chayanta,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,0
Cochabamba,31204,Chimore,2014,1,TOTAL 3.9 PERIODONCIAS CANTIDAD / MASCULINO,1
