municipality,group,variable,month,Vaginales,TOTAL
ACHACACHI,atencion de partos en servicios,vaginales,2023-01-01,22,22
ACHOCALLA,atencion de partos en servicios,vaginales,2023-01-01,7,7
AIQUILE,atencion de partos en servicios,vaginales,2023-01-01,22,22
ALALAY,atencion de partos en servicios,vaginales,2023-01-01,3,3
ALCALA,atencion de partos en servicios,vaginales,2023-01-01,2,2
ALTO BENI,atencion de partos en servicios,vaginales,2023-01-01,5,5
ANCORAIMES,atencion de partos en servicios,vaginales,2023-01-01,1,1
ANDAMARCA,atencion de partos en servicios,vaginales,2023-01-01,2,2
ANZALDO,atencion de partos en servicios,vaginales,2023-01-01,5,5
APOLO,atencion de partos en servicios,vaginales,2023-01-01,12,12
ARAMPAMPA,atencion de partos en servicios,vaginales,2023-01-01,1,1
ARANI,atencion de partos en servicios,vaginales,2023-01-01,3,3
ARBIETO,atencion de partos en servicios,vaginales,2023-01-01,10,10
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2023-01-01,28,28
ATOCHA,atencion de partos en servicios,vaginales,2023-01-01,7,7
AYATA,atencion de partos en servicios,vaginales,2023-01-01,1,1
AYO AYO,atencion de partos en servicios,vaginales,2023-01-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2023-01-01,15,15
AZURDUY,atencion de partos en servicios,vaginales,2023-01-01,1,1
BATALLAS,atencion de partos en servicios,vaginales,2023-01-01,7,7
BAURES,atencion de partos en servicios,vaginales,2023-01-01,4,4
BERMEJO,atencion de partos en servicios,vaginales,2023-01-01,22,22
BETANZOS,atencion de partos en servicios,vaginales,2023-01-01,21,21
BOLIVAR,atencion de partos en servicios,vaginales,2023-01-01,2,2
BOYUIBE,atencion de partos en servicios,vaginales,2023-01-01,3,3
BUENA VISTA,atencion de partos en servicios,vaginales,2023-01-01,4,4
CABEZAS,atencion de partos en servicios,vaginales,2023-01-01,15,15
CAIROMA,atencion de partos en servicios,vaginales,2023-01-01,3,3
"CAIZA ""D""",atencion de partos en servicios,vaginales,2023-01-01,5,5
CAJUATA,atencion de partos en servicios,vaginales,2023-01-01,7,7
CALAMARCA,atencion de partos en servicios,vaginales,2023-01-01,11,11
CAMARGO,atencion de partos en servicios,vaginales,2023-01-01,10,10
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2023-01-01,1,1
CAMIRI,atencion de partos en servicios,vaginales,2023-01-01,27,27
CAPINOTA,atencion de partos en servicios,vaginales,2023-01-01,12,12
CAQUIAVIRI,atencion de partos en servicios,vaginales,2023-01-01,1,1
CARACOLLO,atencion de partos en servicios,vaginales,2023-01-01,7,7
CARANAVI,atencion de partos en servicios,vaginales,2023-01-01,49,49
CARAPARI,atencion de partos en servicios,vaginales,2023-01-01,5,5
CARIPUYO,atencion de partos en servicios,vaginales,2023-01-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2023-01-01,7,7
CHALLAPATA,atencion de partos en servicios,vaginales,2023-01-01,30,30
CHAQUI,atencion de partos en servicios,vaginales,2023-01-01,4,4
CHARAGUA,atencion de partos en servicios,vaginales,2023-01-01,24,24
CHAYANTA,atencion de partos en servicios,vaginales,2023-01-01,7,7
CHIMORE,atencion de partos en servicios,vaginales,2023-01-01,19,19
CHOQUE COTA,atencion de partos en servicios,vaginales,2023-01-01,1,1
CHUA COCANI,atencion de partos en servicios,vaginales,2023-01-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2023-01-01,13,13
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2023-01-01,5,5
CKOCHAS,atencion de partos en servicios,vaginales,2023-01-01,5,5
CLIZA,atencion de partos en servicios,vaginales,2023-01-01,15,15
COBIJA,atencion de partos en servicios,vaginales,2023-01-01,46,46
COCAPATA,atencion de partos en servicios,vaginales,2023-01-01,6,6
COCHABAMBA,atencion de partos en servicios,vaginales,2023-01-01,484,484
COIPASA,atencion de partos en servicios,vaginales,2023-01-01,2,2
COLCAPIRHUA,atencion de partos en servicios,vaginales,2023-01-01,19,19
"COLCHA ""K""",atencion de partos en servicios,vaginales,2023-01-01,2,2
